wallet,tx_hash,value,from,to,success,timestamp
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x21b7a37d79e73a614bddf25ba962461f25707a3aab673ce3a1c80bbe7354da05,1.38,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0xd77f4c80029c68dbf418d7267609365da5d52ae3,True,1570201387
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x85413c3a1531bb8e0637ff46750e752d3cfec6eff4cdeb42a3881755c58f44fc,4.94612615232,0x0e5a8c6704d2747da3a50d46b9f911e5bdb482ff,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,True,1575059286
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x9873819ca1c93ce8947beb5eafc68e9f9b430beabbea847839d4470a6a5d98d9,4.122395,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,True,1575060359
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x4e6cc4aec8250c63536b84a3602025af59de7c0833ae514749ac41cd8c6e8227,1.9496725,0x7f0dca74e7124649bfca4a9842b05cf2602e5e63,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,True,1575061576
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x3bbe05f95cec9b3a5ddbc965c26fd553cf5f8085c96f72745cd7c680821790f1,3.49501811,0x59a5208b32e627891c389ebafc644145224006e8,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,True,1575105126
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0xe076d4d6bbfa7ca4e4a4a5e493c1a2874989786adf165d2a4b6c1a6293f839e6,1.66215035,0x59a5208b32e627891c389ebafc644145224006e8,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,True,1575137441
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0xbfaf4bccf14fd1da40aa3b88351367cce1f92829d8f98e4b20d0642443074c75,1.44609963,0x59a5208b32e627891c389ebafc644145224006e8,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,True,1575138236
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0xdf07b78bab79755d3e1b605c6fdf0db7b4dfcea4b3c91e2fa69928cc72cb12b8,1.4447883,0x59a5208b32e627891c389ebafc644145224006e8,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,True,1575138334
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0xb80e9bab51ed43179fa000ae586ef544ff0dd4eeff24f90fa1cd008e2b12a8e7,0.5,0x0e5a8c6704d2747da3a50d46b9f911e5bdb482ff,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,True,1575138823
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0xc74c0e0c0fc7e3958d1fa4924ec9847e20ad2fecae5cd087cc6498ae961e2e49,0.5,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x49a1e7ea113d9af4cb58323d3aca95e050146196,True,1577262075
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0xaecb837c6d8f39eba6041c94cf41f4c51d890e007dc4f5987ac402ea2af90039,0.0,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x0d8775f648430679a709e98d2b0cb6250d2887ef,True,1577262341
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x448f3eb8508e708a1d4fae366da2294b728bea5b1506fef3d19e8a6a86f88781,0.5,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x3fedee5076ddf151cb66fe2f657e70c22039b64d,True,1577264490
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0xf123118ba03c68d2411c59308f2ea30bf73c4f1e0c0b63b1a548bc367f573a0c,1.1,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x13d25fcd26833d0f2857157d8a14a7817ec193a9,True,1577294257
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0xd424ac9887f2e3856912b169e7f150abfea77903a2cc2d0c1189630744f74c34,1.6,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x0e5a8c6704d2747da3a50d46b9f911e5bdb482ff,True,1578141434
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x5b2b702b94e7402ebde16745069ec831dd3e67471e266887dd26353f74fd907c,3.16144382,0x59a5208b32e627891c389ebafc644145224006e8,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,True,1578149370
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x6cb0d44caf8a697b1c372ef2b6768c6e5588cb4ac4e58e2bd516b14db6edb0fb,1.75044014,0x59a5208b32e627891c389ebafc644145224006e8,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,True,1578170951
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x821bda87f9db6ce7bbfd5ec6adc8a3ec39ce0636216ac0d5610342eb242a070c,1.35,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x4b0accc4b9e162e4bf8f2f3fef5311eaa485741f,True,1578470049
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x444359c5c97fcd4a7b34a902d4001462cbfc60a2eafb69b90e57ccd41e7f0474,0.0,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0xe41d2489571d322189246dafa5ebde1f4699f498,True,1578488728
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0xf2138d991d05df21a6f81af3e52bc95a540cd53554e387548abfb62cff976f8b,0.0,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0xe41d2489571d322189246dafa5ebde1f4699f498,True,1578489500
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x1fe915535d2f2a4e0d1b3a69ba337e5380c6c4ef9d29b802a9bc0e7cc3294f1c,1.67169613,0x59a5208b32e627891c389ebafc644145224006e8,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,True,1578489875
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x5c40cf5d39c6576ffabd349e246a821eea2775e8d6180f26b2c8ad4357411a23,1.0,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0xa820b5606f19ec6f742fad7080ff42c3164a5619,True,1578954518
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x1bd4fedaf2b72f2ed4f1676a1d02acfa5a3b67910ee6fbb0103681e1bef93c58,1.65,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x7a5454f1c691024c53db13775e767539aabe1e83,True,1578992733
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0xae792c3fc97e52f837f1366fc94f908d5c54356ee1d3b97cb36919884bfa1b55,1.0,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x7a5454f1c691024c53db13775e767539aabe1e83,True,1579018856
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x1c74cc67747b1feac7a6b82455526729882a8a84e0ba8c72ab0eb22dd206eb23,1.57,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x49a1e7ea113d9af4cb58323d3aca95e050146196,True,1580281532
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x074acfd916784a7f50aa7bbfbb2553138a1e3b339ed7391a88c24a280eccbdcd,0.0,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0xe41d2489571d322189246dafa5ebde1f4699f498,True,1580283934
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0xefb3352fb0190a9ffe3b443ebae08c6480e3b10f278adef3de738f1013eaf664,0.0,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0xe41d2489571d322189246dafa5ebde1f4699f498,True,1580284261
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x727c5485a1ed4b0cc0c607fddb327497e2a77e0c9deca35cace25e4e49d7f2ca,0.2,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x2704389cd4c9c4c5865a3ee4b76977b480480004,True,1580284856
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x0753060596473dcac8c828c8d2c0d56abc1e47512cdccb160b56b8c4581920dd,0.0,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x0d8775f648430679a709e98d2b0cb6250d2887ef,True,1580970144
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0xafac800dafad880d9157ae32f60b60d5c4a9ce13a5187e62ff25338f3a3fb75d,0.0,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x0000000000085d4780b73119b644ae5ecd22b376,True,1580979187
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x859b44ebbf4b12762e2c98e322c152392ad97c7d16380a86a09117e5cbc765cf,0.0,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x6b175474e89094c44da98b954eedeac495271d0f,True,1580980544
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0xa5bc752db99c135514a3cdad58d64c575e7fc723d6e90be6f502fc6227d2b2dd,0.0,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x0000000000085d4780b73119b644ae5ecd22b376,True,1581051036
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0xfdc51b10ebf31d8070f46d38ef2d6968f9ef35c05211e4597a62f09ae7cac211,0.0,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x0000000000085d4780b73119b644ae5ecd22b376,True,1581063887
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x154e8a7070504e1c9fee2d5ef778e7f9e2e5ee614ab362e24bc78645ed4de4cd,0.0,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x0000000000085d4780b73119b644ae5ecd22b376,True,1581228701
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x890ab4e225716a6cba020e30f9e842068bca1546aca17ecfc5e3f08443e335f9,0.0,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x0000000000085d4780b73119b644ae5ecd22b376,True,1581229099
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x0fe03a04939bf7588f2baac9005e1893d08c714abfe56238973c444a785f95c4,0.0,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0xc12d1c73ee7dc3615ba4e37e4abfdbddfa38907e,False,1581367552
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x0031bb96e5b4643bd2f0cf891f6f610b1441236f0fdfc5e0838d9882decd2e8e,0.0,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x6b175474e89094c44da98b954eedeac495271d0f,True,1581662218
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x7910abe65a277a1dcdf074167e22077038ae125a7a40dcfc1e67b9abbcbc08d1,0.0,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,True,1581662342
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x2b10999c6868498047202053ef5b0c4294ec22004c9fa27f71e56df114d16d18,0.0,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,True,1581680081
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0xe2f8cc7f8f69a87dfd39999e9fa2fd230490abd3c1238e87f5d42dd146848a82,0.0,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x6b175474e89094c44da98b954eedeac495271d0f,True,1581681359
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0xe7b9fdc72ee7a078f9b00372119981243679f02782e91ccd093a5056f4590658,0.0,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x9ab165d795019b6d8b3e971dda91071421305e5a,True,1581855230
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x8c5b59f264a6c18b3836452b7613d8e6e7a907b941b100702b96e099a9076e86,0.0,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0xe41d2489571d322189246dafa5ebde1f4699f498,True,1582097393
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0xeb04ea68c481f5de34bd9e23a53e6e96bd85c2bd77e287ee24313ce447375eb5,0.0,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x0d8775f648430679a709e98d2b0cb6250d2887ef,True,1582447674
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x55e69650418e29884a72863ca0244ccf9af71c7147a4e2c2335b80c42ac6cb3a,0.0,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x0d8775f648430679a709e98d2b0cb6250d2887ef,True,1583135974
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x8ba893b5cd460080528248527afef6409cb84f742ee9ec8db9fbb81c7a4f5c15,0.0,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x6b175474e89094c44da98b954eedeac495271d0f,True,1583140945
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0xa22cecc12ac49f670e6872eb87518e15738a141000f8a61da9415c27fbf4dd64,0.0,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0xdd974d5c2e2928dea5f71b9825b8b646686bd200,True,1583347183
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x1378fe70ffd372f1c9f7317e1d22de36b7a99148883dc38d819e273d2bc2eccb,4.24723345,0x59a5208b32e627891c389ebafc644145224006e8,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,True,1583396764
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x520c3aaa11b280c90654de7434dd00fc14de25ddf1e4750f05b89d20ac63412f,2.0,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x2704389cd4c9c4c5865a3ee4b76977b480480004,True,1583433689
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x1ac1d90a479c3ef7062535ec1aef2f5cd3dd9d0a22540db9d84b92e16e702b1a,1.2,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x4413afe841e80d39cd40063fdc5cd23008e83f59,True,1583602523
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0xbeab551da994beb5a5e673d93052405ad677ff91203d4c9faccd149f6fc91902,13.0,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x2704389cd4c9c4c5865a3ee4b76977b480480004,True,1583691202
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0xe58298cc02f443094a0d743030abf7926168fc7b13b8e0eafa6dad4b76225d15,10.0,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x2704389cd4c9c4c5865a3ee4b76977b480480004,True,1584023793
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x182f0f68e602177934446dbb44e47cfbc4ce4f0ce71faf42fc634bb9b9ffe850,22.0,0x2704389cd4c9c4c5865a3ee4b76977b480480004,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,True,1584088545
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x28620b1f0d91861ba389e874fc657443369c53d8bd8c9c795f6a785e6e8ee597,8.90979408,0x59a5208b32e627891c389ebafc644145224006e8,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,True,1584810838
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x2282aa1d92b0925b25a3a14d0ab8a8f55fac10cbdc1ad591c1e0894ff2f8f95f,0.0,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,True,1585321088
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0xf18c0fb62825951461f65104f0e8e48c5e17e7cc452687db04f6b58a1e3ab0af,4.90273813,0x59a5208b32e627891c389ebafc644145224006e8,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,True,1585348889
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x195b97ba21a17f8889f42b4d00b19c6fb4e435a63a7277f891604a2024790ba3,0.0,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,True,1585768149
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0xa38ff41799a1391b3a2bf0d597c8cd6d5c8d8bd7b02b8bd4af37bdb765e9acba,2.0,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0xd77f4c80029c68dbf418d7267609365da5d52ae3,True,1585896173
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0xd676eecb84d529d7c6181b52ac9a35b40d910a7a2ab69dac4b135eb6fabfa1e7,6.70034593,0x59a5208b32e627891c389ebafc644145224006e8,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,True,1586098488
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x745edaf5d84f506b0523a143567d45c8a9ed17c1b80e2e0bd9524e72884e60ab,0.0,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,True,1586950376
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x601c1e5e16a5cf78194c64ccbabe02782aa004da9cf8eed009d79ba8e21477b2,0.0,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,True,1586953306
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x83d205a5f85ae574b52592a61b029e1db87c3ba611c088c03869230e63a7a53f,4.5,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0xe2f949f68cccb0c2df763f4ba7d3b6f094d0c54a,True,1587732233
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0xaa6357e9c6e3c846a2a1dedd43e9da2b720404a03e11ba4b7ea9171f5a96ea0a,0.0,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0xf0ee6b27b759c9893ce4f094b49ad28fd15a23e4,True,1587748536
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x4dbccb8ce15c41d4d049087fcb2309a1d08b7b45c74451b40a7a47da0d783837,8.2596033,0x59a5208b32e627891c389ebafc644145224006e8,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,True,1588288593
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0xdbcf44a32f2c1d2e280f3a004f69a93ba1d67feba068197ba4b16c03acd11eb4,5.0,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0xc62712dd6e15b4cd14d4a1504db1082905422522,True,1590925084
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x768fb1daf251166306d7d7ae01e79e88df4037f9b059fe59c8a7f3929c986baa,3.39850017,0x59a5208b32e627891c389ebafc644145224006e8,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,True,1591815778
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x7b4ddbf3f744c17a8f4362000a1ff439717ca435d65632432ac536da36b1a2ac,3.0,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x47bb201d8fd81636396bc206f53ac909b0074b09,True,1592388823
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0xf04a1333d0feafb1d1b91d90a4edb05cab2d05732c3d51203f27dedb351c5bfa,6.0,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x78f46363d8d3e04104764c877e01b96a78a969ff,True,1592800038
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x3e0b95661cfec91bc0b846a86eca05b6518e10c0c20d64e8ede8f88a9abdf1ca,0.0,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0xc12d1c73ee7dc3615ba4e37e4abfdbddfa38907e,False,1593851831
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x397b1d376f793e1bee3088a1e86c2e6e6a0b9dba99c3f7fa8f98d86b6437d593,3.0,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0xd7024ef5dbb055d33417846c294c298aefaee40e,True,1595549131
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x3c374462b4e9694d3a55a22a414e2f77cf1f98dc9fd6da70884cad04b4827185,4.0,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x13fc5aa446794e6007633c871e84543a9574a949,True,1595789229
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0xd6d876b00de5be84f1aefa2edbe1a6829d5260f7bb971f9e17ea6f953a4bf8d1,5.9,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x2704389cd4c9c4c5865a3ee4b76977b480480004,True,1595875489
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0xb8d4d9078579208af379750dadedd56d44ec411956d8e26696712ce4a804e799,5.0,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0xedc284cec9dcbf10190372c8059889fcb18dc420,True,1596359052
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x695d1ce7b52ab7ca68652763378ef68cbd22ef35b1835633daa773cf93841955,5.0,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x2704389cd4c9c4c5865a3ee4b76977b480480004,True,1597268489
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x7adbe7797955a19498cd60e206d35c171005324ba8a8b2b22838ac6e29351837,7.0,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0xadbbbf3240105e4f310860d572625c9a156970c3,True,1597406043
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x5c234792f978ae6b89b3cf79cb67336fcc370dcaf4555a0f9738825721f04a9d,4.0,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0xff39ec852a74aac29e2001f0689ccc704aef0a8c,True,1597494699
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x9b0c07a88ad91bddd5b7c80693e7c4cd30ccb096b6c6838da82be0fe997bb2c0,10.041756068319744,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x2704389cd4c9c4c5865a3ee4b76977b480480004,True,1597660298
0x3867d222ba91236ad4d12c31056626f9e798629c,0x20b96d4a101005eb887e65e2a144a51e55caf28b4b5e9039193b400cec5fdb95,0.016,0x8aea8e03e1c6d3366ab742aabfec5ce9dd8e19b9,0x3867d222ba91236ad4d12c31056626f9e798629c,True,1607858993
0x3867d222ba91236ad4d12c31056626f9e798629c,0xcf40f8f53a3593558b2f7681d7ae35688fa1729bcbc1bf0d6e0e235a9b74fb24,0.0,0x3867d222ba91236ad4d12c31056626f9e798629c,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,True,1607860030
0x3867d222ba91236ad4d12c31056626f9e798629c,0x3fffbd49fa8e0f40810da5e4fdd7f694d2726eba4096320128c4f7e2a461814a,0.0,0x3867d222ba91236ad4d12c31056626f9e798629c,0x39aa39c021dfbae8fac545936693ac917d5e7563,True,1607860030
0x3a44be4581137019f83021eeee72b7dc57756069,0xa45d3594a40a7180af45f2c68fe2bbb656857777c4654915c9f273eed611d68f,0.0186,0xa70047638fb6536e83a1327e7690ececd8b47cf8,0x3a44be4581137019f83021eeee72b7dc57756069,True,1603475599
0x3a44be4581137019f83021eeee72b7dc57756069,0xbd91ab1dfec024763e791e6a1d8d6ac25d66911cffcbd9e055c636c5a95fdbf8,0.0,0x3a44be4581137019f83021eeee72b7dc57756069,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,True,1603475880
0x3a44be4581137019f83021eeee72b7dc57756069,0xd0b6db992ad492169d6280740a7e6993b37c1680ebe4df16db61385a92870d4b,0.0,0x3a44be4581137019f83021eeee72b7dc57756069,0x39aa39c021dfbae8fac545936693ac917d5e7563,True,1603475880
0x3e69ad05716bdc834db72c4d6d44439a7c8a902b,0x7d311f39a6146accae69da25eaf78a8341f2eae39b7dfe75abd1f55c4fa73c48,0.0186,0xf70fe52d800d7ac044b3e7f946b6bb48173b7626,0x3e69ad05716bdc834db72c4d6d44439a7c8a902b,True,1605254199
0x3e69ad05716bdc834db72c4d6d44439a7c8a902b,0xd474bb7828ba6092cf37b8ff9529643a34cc8bc59b38da81e6481e6a63b019c1,0.0,0x3e69ad05716bdc834db72c4d6d44439a7c8a902b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,True,1605291053
0x3e69ad05716bdc834db72c4d6d44439a7c8a902b,0xf6940ca619b3b3822ca89c5fc50cd24a6a76b96cffde125de54d9817dd78e321,0.0,0x3e69ad05716bdc834db72c4d6d44439a7c8a902b,0x39aa39c021dfbae8fac545936693ac917d5e7563,True,1605293172
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x88958136d9482f3324600aeae3818379454bd9b9cf4ce1d6ed3696207836f735,1.0,0xa1ab7a4aa264745912db261536291336f7e543ac,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,True,1564514821
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0xf697bb8bc3c10a48d1fa47b2f1d5341aabdbcc693b0b27862e78f859015720e9,0.0,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,True,1564515215
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x6a9fb780ba4d2ed5ea9702606b00ce5b64cf93e7c4940b19a2e093708cb2d4b3,0.97490483,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,True,1564515355
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x52b3080ac2eab637c7fda5e1931eb223643f5eee2cea73c051a9f1b397cca9f1,0.0,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0xf5dce57282a584d2746faf1593d3121fcac444dc,True,1564515592
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0xd09140da838fe7b7d929d37c38ad72b791c5fb68703781b8ddbf28238a7ae188,0.0,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0xf5dce57282a584d2746faf1593d3121fcac444dc,True,1564515872
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x359f8f483422c319f30657c39b8786dc9baec847d011451d13785b4117d7ed4d,3.675,0xa1ab7a4aa264745912db261536291336f7e543ac,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,True,1564607071
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x4f809f5ba77567fa03c08a52a2c7693a7b389d9a67a69778a20a27c5933c04b1,3.674362514,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,True,1564607122
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x3312759fe08ef8871494afd061a1b79685a75c20c2736c7444ff60eeea5db11a,0.0,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0xf5dce57282a584d2746faf1593d3121fcac444dc,True,1564608049
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x04923e91bca733c4f68e5c4ac093b4b5be2a8f33dbb8211d810f4961e3276b11,0.0,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0xf5dce57282a584d2746faf1593d3121fcac444dc,True,1564626145
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0xcafec92577ae9ec8d06974a01387cc25bbbc0b7e74287beaf5b17756ddc7d52d,0.0,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0xf5dce57282a584d2746faf1593d3121fcac444dc,True,1564672895
